epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
202207,53,20,18.4042571428571,23.1355714285714,27.6939857142857,0.1028,1.1146,3.7624,0.8879,0.889671428571429,0.8912,45.2866285714286,66.2023285714286,85.3508,9.28972857142857,7
202208,53,28,18.7189428571429,22.0364285714286,26.0446285714286,8.0237,27.8903,75.1347,0.885728571428571,0.887828571428572,0.889514285714286,65.7135428571429,82.6425571428571,96.4275,7.32568571428571,7
202209,53,18,18.8535714285714,23.0732428571429,27.4157857142857,4.7807,14.4862,36.1367,0.886914285714286,0.889171428571429,0.891,56.8365714285714,76.0102,93.3889285714286,8.56221428571429,7
202210,53,27,20.0008285714286,23.2182714285714,26.9916285714286,3.1832,27.6241,79.6586,0.885314285714286,0.887285714285714,0.888957142857143,62.7498,80.6364714285714,93.2709857142857,6.9908,7
202211,53,30,19.2812857142857,22.5764714285714,26.2934285714286,2.763,23.6435,71.2723,0.886142857142857,0.888414285714286,0.890185714285714,64.9917142857143,82.7404142857143,96.8520857142857,7.01214285714286,7
202212,53,27,19.1568142857143,22.7639,26.9710571428571,1.7388,15.977,43.1946,0.885785714285714,0.887971428571429,0.889657142857143,60.4724285714286,79.2948857142857,94.7256857142857,7.81424285714286,7
202213,53,37,17.7789714285714,22.0005428571429,26.4972714285714,0.3449,1.8613,6.2481,0.887342857142857,0.889371428571429,0.890885714285714,52.6684428571429,70.3474142857143,85.7287428571428,8.7183,6
202214,53,45,18.8051428571429,22.1502142857143,25.8319428571429,0.5001,19.6299,50.9981,0.885414285714286,0.887314285714286,0.889057142857143,65.0426142857143,81.8416428571428,95.2895714285714,7.0268,7
202215,53,36,17.4941714285714,20.4006142857143,23.7275285714286,2.7572,24.3039,61.7845,0.889085714285714,0.890585714285714,0.892128571428571,68.7000428571429,82.9036428571429,94.6337571428571,6.23335714285714,7
202216,53,37,17.3202142857143,20.5790142857143,24.4132142857143,1.7211,5.4773,17.1873,0.890871428571429,0.8924,0.893714285714286,60.7814857142857,77.8268857142857,91.8633571428571,7.093,7
202217,53,34,17.2337285714286,21.2428428571429,25.3583285714286,0.0382,1.3491,4.3834,0.889842857142857,0.8911,0.892728571428571,55.5476,72.5309714285714,89.0786428571429,8.1246,7
202218,53,44,16.5376142857143,21.3434714285714,26.3253571428571,0,0.2302,1.1239,0.890471428571429,0.891771428571429,0.8934,46.0647857142857,66.1533857142857,85.2519714285714,9.78774285714286,6
202219,53,35,16.4000285714286,21.0978285714286,25.9403857142857,0.0003,0.1329,0.5423,0.890142857142857,0.8917,0.893328571428571,42.0810857142857,63.4940428571429,83.1547714285714,9.54035714285714,4
202220,53,29,17.0346,21.5525571428571,26.5006571428571,0,0.4862,1.9178,0.888557142857143,0.890085714285714,0.891871428571429,41.9716,62.5487285714286,80.214,9.46605714285714,5
202221,53,22,15.9192285714286,20.3021,25.0982285714286,0.1149,0.6871,3.1326,0.890314285714286,0.891614285714286,0.8934,48.8977285714286,68.6368714285714,87.0018571428571,9.179,6
202222,53,18,15.0893571428571,19.5381857142857,24.3836,0.0018,0.0993,0.382,0.891014285714286,0.8925,0.894257142857143,40.2208571428571,60.8705714285714,79.5756714285714,9.29424285714286,5
202223,53,18,16.7835857142857,21.7323142857143,26.8046857142857,0.0058,0.055,0.1658,0.890271428571428,0.8919,0.893542857142857,41.0446571428571,60.6859285714286,79.9027142857143,10.0211,4
202224,53,8,17.0577714285714,21.8659714285714,26.8312,0,0.01,0.0335,0.891271428571429,0.892685714285714,0.894442857142857,36.1956714285714,57.3637428571429,77.8523428571429,9.77342857142857,0
202225,53,16,14.8229428571429,19.4785714285714,24.5506571428571,0,0.1168,0.3696,0.893171428571429,0.894485714285714,0.895957142857143,36.9571,57.1026571428571,75.6335285714286,9.72771428571429,3
202226,53,16,14.8741142857143,20.0603285714286,25.5257428571429,0,0.0067,0.0176,0.890314285714286,0.891814285714286,0.893585714285714,32.2163714285714,50.7144714285714,70.0426714285714,10.6516285714286,0
202227,53,16,14.3647285714286,20.0435285714286,25.8801285714286,0,0.0047,0.0116,0.8901,0.891371428571429,0.892885714285714,31.8349857142857,51.8474,73.7907428571429,11.5154,0
202228,53,10,16.216,21.5326571428571,27.0536857142857,0.0001,0.0056,0.0196,0.891242857142857,0.8926,0.8942,32.9343,52.6697142857143,73.1614428571429,10.8376857142857,0
202229,53,7,14.8890428571429,20.2347428571429,25.8928142857143,0,0.0111,0.0403,0.891614285714286,0.893014285714286,0.894614285714286,33.1819428571429,52.3100857142857,72.0496428571429,11.0037714285714,1
202230,53,13,14.1709714285714,19.6902428571429,25.4801714285714,0,0.0053,0.0142,0.891971428571429,0.893542857142857,0.895371428571429,29.4712,47.6038,67.1886857142857,11.3092,0
202231,53,11,17.2129,22.8486285714286,28.5550571428571,0,0.0047,0.0134,0.888785714285714,0.890371428571428,0.891928571428571,25.7317428571429,42.2911142857143,59.7164571428571,11.3421571428571,0
202232,53,8,18.2711857142857,23.7678714285714,29.4088,0.0031,0.4224,1.6685,0.890128571428571,0.891642857142857,0.893271428571429,31.0775,50.8503571428571,72.2993714285714,11.1376142857143,3
202233,53,4,16.6656,22.1565714285714,27.6337571428571,2.6762,6.2493,14.1253,0.890485714285714,0.892085714285714,0.893785714285714,33.2654857142857,49.0181571428571,66.7893857142857,10.9681571428571,3
202234,53,9,16.9763857142857,22.1783,27.5400571428571,0.0002,0.1504,0.6133,0.891185714285714,0.892671428571429,0.894214285714286,33.1648571428571,51.8012571428571,70.5765285714286,10.5636714285714,3
202235,53,9,17.2664,22.4821571428571,27.7757142857143,0.0043,0.1001,0.7173,0.890371428571428,0.892028571428572,0.8939,30.3113857142857,45.9344428571429,63.5946428571429,10.5093142857143,3
202236,53,7,17.4227857142857,23.5716714285714,29.8501142857143,0,0.0346,0.1385,0.888242857142857,0.889842857142857,0.891642857142857,23.8893,40.2580142857143,61.2064,12.4273285714286,2
202237,53,4,18.0824285714286,24.2467142857143,30.1755285714286,0,0.0564,0.4181,0.887357142857143,0.889242857142857,0.891142857142857,21.0981428571429,34.3464285714286,51.0138571428571,12.0931,3
202238,53,7,19.0547714285714,23.9924,29.6909857142857,0.9505,5.1953,23.0612,0.887428571428571,0.889271428571429,0.890928571428572,36.3986285714286,61.9652285714286,84.1820571428571,10.6362142857143,7
202239,53,5,19.9386714285714,26.1071,31.9810571428571,0,0.0187,0.0782,0.886314285714286,0.8881,0.889957142857143,24.8588285714286,42.7397857142857,63.3188571428571,12.0423857142857,2
202240,53,2,20.8430857142857,25.9469142857143,31.0425285714286,0.2762,1.7596,5.6793,0.886528571428571,0.888442857142857,0.890128571428571,32.1733285714286,51.4035571428571,73.6153,10.1994428571429,7
202241,53,3,21.0264285714286,26.2109857142857,31.4050857142857,0.4461,2.6724,6.6474,0.886728571428571,0.888771428571429,0.8909,29.8687714285714,49.7522857142857,72.351,10.3786571428571,6
202242,53,5,20.2061428571429,24.5194714285714,29.1530428571429,11.0479,31.6879,65.6551,0.885128571428571,0.887514285714286,0.8895,49.7036,69.5707285714286,90.5287285714286,8.9469,7
202243,53,6,19.2101857142857,22.5209285714286,26.7889142857143,5.5912,26.4318,91.3107,0.886585714285714,0.888485714285714,0.8902,61.292,80.7452714285714,95.3163857142857,7.57872857142857,7
202244,53,2,19.5285857142857,23.3989285714286,27.8062714285714,1.5107,8.5689,28.1326,0.886585714285714,0.888471428571428,0.890142857142857,55.6861142857143,75.8170571428571,94.1072285714286,8.27768571428571,7
202245,53,2,19.1845428571429,21.5484428571429,24.9536857142857,11.2882,43.5787,95.0934,0.885928571428572,0.887871428571429,0.889414285714286,65.6938142857143,83.6693285714286,96.0426571428572,5.76914285714286,7
202246,53,4,18.8455428571429,22.4112142857143,26.5528142857143,4.3184,23.2602,56.1875,0.886114285714286,0.888,0.889757142857143,63.3150285714286,81.8430428571429,96.2608714285714,7.70727142857143,7
202247,53,4,19.2283571428571,21.8327142857143,24.7165285714286,3.1162,26.8497,76.7639,0.887357142857143,0.889242857142857,0.891028571428571,66.5103428571429,81.5709,94.2660571428571,5.48817142857143,7
202248,53,2,18.2997,21.5389857142857,25.1439857142857,2.6446,18.1667,46.6209,0.885742857142857,0.887871428571429,0.889328571428571,61.9833,77.8458,92.2061571428571,6.84428571428571,7
202249,53,3,19.1138714285714,21.3725714285714,24.3871571428571,3.0113,35.0424,92.1843,0.885285714285714,0.886885714285714,0.8884,73.3388571428571,87.6241714285714,97.4178,5.27328571428571,7
202250,53,6,17.7005285714286,21.7132571428571,26.1235142857143,3.8457,11.209,40.8814,0.890271428571428,0.892185714285714,0.893728571428571,55.1223571428571,74.2618,92.0733285714286,8.42298571428571,7
202251,53,10,18.9260142857143,24.2255428571429,29.5029857142857,0,0.2198,1.5239,0.888114285714286,0.890142857142857,0.892128571428571,37.3697428571429,57.6498,77.1871285714286,10.5769714285714,6
202252,53,8,19.2850285714286,22.7008857142857,26.9349571428571,9.2925,23.3967,46.191,0.885885714285714,0.8881,0.8897,56.7335428571429,77.7634285714286,94.3825,7.64992857142857,7
202301,53,15,19.4076285714286,23.3046428571429,27.6628428571429,1.0525,11.0321,41.6012,0.887728571428571,0.8896,0.891228571428571,51.9503,71.2748285714286,88.4669714285714,8.25521428571429,6
202302,53,15,18.6858285714286,22.8175,27.1385714285714,0.5084,6.6324,20.784,0.888185714285714,0.890071428571429,0.891628571428572,50.9746285714286,70.9682714285714,87.9657142857143,8.45274285714286,7
202303,53,15,19.4798285714286,24.2475428571429,29.1633571428571,0,2.0901,9,0.888185714285714,0.890271428571428,0.892014285714286,45.8200142857143,65.3757428571429,84.3543571428571,9.68352857142857,7
202304,53,20,20.247,25.1691285714286,29.7825142857143,2.9005,7.2646,18.4411,0.887728571428571,0.889728571428571,0.891214285714286,40.0497,58.1305,79.8714,9.53551428571429,4
202305,53,39,19.3806714285714,24.2566285714286,29.1961857142857,1.2894,6.918,23.4343,0.888385714285714,0.890228571428571,0.8918,39.2556,58.3526714285714,76.5732428571429,9.81551428571429,6
202306,53,23,19.6331142857143,23.7274428571429,28.4967714285714,3.1452,15.4366,51.5748,0.885914285714286,0.887985714285714,0.889628571428571,53.1712142857143,73.9596714285714,91.3010142857143,8.86365714285714,7
202307,53,21,19.8439714285714,23.6036,27.5739142857143,0.0956,12.6646,41.2625,0.8866,0.888771428571429,0.890485714285714,54.5069857142857,75.0556857142857,93.1107285714286,7.72994285714286,7
202308,53,25,19.1298428571429,22.4393428571429,26.6398285714286,3.6853,16.7307,50.4454,0.887442857142857,0.889528571428571,0.891185714285714,63.8041285714286,81.7280571428571,95.3738571428571,7.50998571428571,7
202309,53,36,19.4334,23.1674142857143,27.2784142857143,1.8072,12.8185,40.0067,0.887385714285714,0.889342857142857,0.890842857142857,59.1134571428571,78.6369,94.9272714285714,7.84501428571429,7
202310,53,31,18.597,22.0988142857143,26.2437857142857,3.4993,26.4549,70.3826,0.888314285714286,0.8907,0.8924,64.0216,82.3069857142857,96.2286285714286,7.64678571428571,7
202311,53,34,19.3062857142857,23.7280142857143,28.3322571428571,0.7623,8.2963,31.3846,0.8869,0.8891,0.890742857142857,56.3546857142857,75.3938285714286,93.8839714285714,9.02597142857143,7
202312,53,19,19.6764857142857,23.0520428571429,27.4315428571429,6.86,30.2821,62.7537,0.885885714285714,0.888014285714286,0.889528571428571,63.5993285714286,82.9927,96.7896857142857,7.75505714285714,7
202313,53,29,19.2522,21.8206714285714,25.3233857142857,3.4602,39.7383,120.4949,0.888742857142857,0.890342857142857,0.891942857142857,66.7488571428571,81.7897571428571,92.7069,6.07118571428572,7
202314,53,23,18.8420714285714,23.0050142857143,27.2528428571429,2.2945,8.85,16.8711,0.887142857142857,0.889214285714286,0.890828571428571,56.4034857142857,74.7847857142857,92.4582714285714,8.41077142857143,7
202315,53,27,18.7298285714286,21.8955285714286,25.8450142857143,6.2439,31.2031,73.3734,0.887828571428572,0.889757142857143,0.891414285714286,66.6460857142857,85.5672857142857,97.9427285714286,7.11518571428571,7
202316,53,33,18.8216142857143,22.6730428571429,26.9215,1.3076,8.8231,26.3018,0.887871428571429,0.889642857142857,0.891528571428571,61.6132857142857,81.0098571428571,96.1268,8.09988571428572,7
202317,53,32,18.4288857142857,22.5124857142857,27.0637714285714,0.4342,4.8619,15.8872,0.889042857142857,0.890628571428571,0.892228571428571,53.7940857142857,75.9748285714286,92.6346142857143,8.63488571428571,6
202318,53,32,18.8762857142857,22.6160428571429,26.8716571428571,0.6277,9.524,26.6541,0.888228571428571,0.889942857142857,0.891657142857143,57.1658285714286,76.0383428571429,90.9627142857143,7.99537142857143,7
202319,53,40,18.7525571428571,22.6765428571429,27.0293571428571,0.0091,1.383,6.8064,0.8885,0.890185714285714,0.891985714285714,54.6779,73.2960714285714,89.7283714285714,8.2768,7
202320,53,29,17.4169571428571,21.2790714285714,25.8485571428571,1.457,4.0644,13.7353,0.888885714285714,0.8906,0.892228571428571,55.0848,75.2787714285714,92.4662285714286,8.4316,7
202321,53,23,17.0244571428571,21.6227857142857,26.5318857142857,0,0.3692,1.7127,0.888914285714286,0.890414285714286,0.892,46.9089857142857,68.6353142857143,86.4889285714286,9.50742857142857,7
202322,53,29,17.6264571428571,22.3031142857143,27.3282428571429,0,0.0217,0.0821,0.889014285714286,0.890471428571429,0.892228571428571,42.1542714285714,64.9221571428571,84.0576428571429,9.70178571428571,2
202323,53,20,16.8148571428571,20.9006714285714,25.6103714285714,0.0008,0.1277,0.5831,0.891257142857143,0.892471428571429,0.894185714285714,43.5513142857143,62.4259285714286,78.6232285714286,8.79551428571429,3
202324,53,16,15.6977428571429,20.0832142857143,25.0037428571429,0,0.0222,0.1029,0.892414285714286,0.893671428571429,0.895457142857143,42.6948,62.5910857142857,79.0485428571428,9.306,3
202325,53,24,14.9017428571429,19.9294571428571,25.4145857142857,0,0.0037,0.0119,0.893271428571428,0.894428571428571,0.8961,37.6154857142857,57.9338285714286,76.5616571428571,10.5128428571429,0
202326,53,9,15.7703857142857,20.4129857142857,25.5556428571429,0,0.0571,0.1719,0.890942857142857,0.892371428571429,0.8939,37.2189142857143,56.1853285714286,75.1614714285714,9.78525714285714,2
202327,53,14,15.2922285714286,20.6623571428571,26.5181,0.001,0.027,0.1463,0.889314285714286,0.890757142857143,0.892542857142857,33.3480285714286,55.3994714285714,76.5602857142857,11.2258714285714,2
202328,53,7,13.1951285714286,19.0119,25.4136142857143,0,0.0057,0.025,0.892014285714286,0.893428571428571,0.895128571428571,32.2198,50.7845857142857,69.1765,12.2184857142857,0
202329,53,15,15.5967428571429,20.7062857142857,26.1676142857143,0,0.0053,0.0186,0.891457142857143,0.8927,0.894385714285714,30.8104428571429,47.6654428571429,63.4644857142857,10.5708714285714,0
202330,53,16,14.6604,19.3347571428571,24.5400285714286,0,0.0902,0.3713,0.892771428571429,0.893971428571429,0.895571428571429,36.7439142857143,55.6893142857143,72.3945142857143,9.87962857142857,3
202331,53,5,17.0979857142857,21.9431,27.0454857142857,0,0.0409,0.1704,0.890571428571429,0.892142857142857,0.8937,29.1973142857143,45.5486142857143,63.0598142857143,9.9475,2
202332,53,6,16.5105285714286,21.1111571428571,25.9454857142857,0.002,0.1455,0.3602,0.893728571428571,0.8952,0.896871428571429,35.6668285714286,54.2451142857143,73.5262714285714,9.43495714285714,4
202333,53,8,16.7520428571429,21.7796857142857,26.9864142857143,0,0.0166,0.0642,0.891971428571429,0.893657142857143,0.8955,27.2655714285714,43.9001,62.6952,10.2343714285714,2
202334,53,9,18.4731,23.7116571428571,29.2059571428571,0,0.0215,0.0874,0.890928571428571,0.892285714285714,0.894042857142857,24.3673714285714,38.6431428571429,53.9541285714286,10.7328571428571,2
202335,53,4,17.9607142857143,23.2670428571429,28.7358142857143,0,0.0043,0.0141,0.891,0.892571428571429,0.894328571428571,26.8455857142857,42.0352,57.8102428571429,10.7751,0
202336,53,5,19.0564285714286,25.2717,31.1817857142857,0,0.0049,0.0129,0.890114285714286,0.891457142857143,0.893428571428571,22.1813714285714,35.2075571428571,51.5099285714286,12.1253571428571,0
202337,53,2,19.3175714285714,25.8107857142857,32.2204285714286,0,0.0014,0.0101,0.889671428571429,0.891485714285714,0.893414285714286,18.7987428571429,34.2307857142857,51.9032571428572,12.9028571428571,0
202338,53,7,20.4504285714286,26.7512,32.7935571428571,0,0.0009,0.006,0.887071428571429,0.888885714285714,0.890942857142857,16.7408,27.7614428571429,41.2966,12.3431285714286,0
202339,53,4,20.4536285714286,25.3920857142857,30.2591428571429,0.0638,0.9889,5.1843,0.888571428571429,0.890414285714286,0.892514285714286,30.7274285714286,45.8757142857143,64.2063428571429,9.80551428571428,4
202340,53,5,20.5469571428571,26.0451285714286,31.2415142857143,0.1206,1.4424,3.7226,0.886385714285714,0.888485714285714,0.890557142857143,28.1556714285714,46.8708142857143,69.6016,10.6945571428571,5
202341,53,5,20.4739428571429,25.4607,30.5453857142857,0.4509,2.8737,11.0199,0.887157142857143,0.888842857142857,0.890714285714286,32.5172857142857,53.3588142857143,76.6624714285714,10.0714428571429,7
202342,53,6,20.4725428571429,27.0177571428571,33.1148285714286,0,0.0025,0.0099,0.886971428571429,0.888914285714286,0.8911,17.9427142857143,31.9514714285714,49.5439285714286,12.6422857142857,0
202343,53,4,20.6733714285714,24.693,29.3591285714286,1.3252,12.0382,36.3368,0.886328571428571,0.887985714285714,0.889742857142857,44.8851285714286,64.1949714285714,82.5803714285714,8.68575714285714,6
202344,53,8,20.2517714285714,25.5846714285714,30.8535428571429,0.206,2.3819,10.0624,0.886257142857143,0.888542857142857,0.890357142857143,34.255,55.0255,77.6663857142857,10.6017714285714,6
202345,53,2,20.1449,24.8874142857143,29.9093571428571,4.0211,13.7327,36.5662,0.885528571428571,0.887542857142857,0.889414285714286,44.9058571428571,67.3532857142857,89.2225428571429,9.76445714285714,7
202346,53,4,21.1236571428571,26.1043428571429,31.2772714285714,0.3968,2.4752,7.0895,0.884642857142857,0.8867,0.888514285714286,33.4551571428571,54.3729,76.0508714285714,10.1536142857143,5
202347,53,10,19.1756857142857,22.4817571428571,26.5389142857143,2.9701,39.717,108.6905,0.8866,0.8882,0.889742857142857,58.8698571428571,79.0672571428571,94.6876285714286,7.36322857142857,7
202348,53,6,19.7546285714286,23.0938428571429,27.2905857142857,2.4999,23.0885,71.3623,0.885828571428571,0.887757142857143,0.889414285714286,60.7558285714286,79.5437142857143,94.3726714285714,7.53595714285714,7
202349,53,15,20.1655428571429,23.1134142857143,27.7526,1.3694,22.4501,91.6162,0.886385714285714,0.888157142857143,0.8896,57.3232,81.3598571428571,95.8758285714286,7.58705714285714,7
202350,53,11,19.5665714285714,23.1666,27.4965285714286,2.8797,15.7974,49.0465,0.886085714285714,0.887914285714286,0.889557142857143,56.9546428571429,77.7861571428571,94.5574428571429,7.92995714285714,7
202351,53,13,19.7983428571429,24.2811428571429,28.8351285714286,0,2.6425,9.0559,0.886585714285714,0.888628571428571,0.890185714285714,45.0624285714286,63.3375857142857,81.7954142857143,9.03678571428572,7
202352,53,13,19.6671857142857,24.0510142857143,28.7823285714286,1.1707,5.8711,19.0299,0.886857142857143,0.888771428571429,0.890285714285714,49.8591428571429,70.4897285714286,89.2338571428571,9.11514285714286,7
202401,53,16,19.7494,23.0756142857143,27.0074857142857,5.4017,20.5516,52.3389,0.8848,0.887042857142857,0.888614285714286,57.2463285714286,74.2512,89.7103428571429,7.25808571428571,7
202402,53,19,19.5135428571429,22.7952714285714,26.9077714285714,1.296,16.8824,51.5259,0.886528571428571,0.8884,0.89,62.9102142857143,81.9477714285714,96.2105714285714,7.39422857142857,7
202403,53,17,20.5263142857143,25.2500285714286,30.1256285714286,0.0174,3.9703,13.4195,0.8875,0.889357142857143,0.891014285714286,43.6556714285714,64.2935714285714,83.4463142857143,9.59931428571429,6
202404,53,14,19.6734857142857,21.7441142857143,24.2816428571429,7.9096,48.3814,110.6447,0.884514285714286,0.886557142857143,0.888042857142857,77.0206857142857,88.3300428571429,97.1867714285714,4.60815714285714,7
202405,53,25,19.3065571428571,22.6865285714286,26.5011,4.2127,23.0392,73.8375,0.888057142857143,0.889871428571429,0.891328571428571,61.9195428571429,79.8803714285714,94.4568857142857,7.19454285714286,7
202406,53,7,19.1158285714286,22.1323714285714,25.249,8.9598,40.4073,76.5559,0.887242857142857,0.889142857142857,0.890685714285714,67.3700857142857,81.1563285714286,94.1776857142857,6.13317142857143,7
202407,53,15,18.9270142857143,22.3761714285714,27.1329,4.9835,30.2516,98.632,0.887885714285714,0.889957142857143,0.891414285714286,59.6848571428571,81.5500714285714,96.3926428571429,8.20588571428571,7
202408,53,14,19.4003857142857,23.2365142857143,27.4688857142857,4.4896,13.674,36.6299,0.8867,0.888742857142857,0.890442857142857,58.2164142857143,77.8155142857143,94.5269714285714,8.0685,7
202409,53,12,19.5525571428571,22.9425571428571,27.1074571428571,5.4346,20.091,58.8983,0.887614285714286,0.889657142857143,0.8913,63.3731,82.2929285714286,96.8330571428571,7.5549,7
202410,53,24,19.2370714285714,21.5252428571429,24.5447,11.7591,51.4861,129.8466,0.887271428571429,0.889057142857143,0.890585714285714,72.6672857142857,87.6928,98.0449571428571,5.30762857142857,7
202411,53,46,18.8647142857143,22.5011142857143,26.6456714285714,0.6902,6.6311,27.1894,0.887457142857143,0.889371428571429,0.891014285714286,62.2692285714286,79.8237571428571,95.4127142857143,7.78095714285714,7
202412,53,31,19.1476571428571,22.8970142857143,26.7401571428571,3.9659,10.8175,25.7597,0.886785714285714,0.889014285714286,0.890657142857143,59.1581,74.4715142857143,89.8311285714286,7.5925,7
202413,53,19,18.7840714285714,20.5397714285714,22.9576,5.0752,37.3407,89.2477,0.887871428571429,0.889428571428571,0.890942857142857,76.8919,89.3702571428571,97.4690142857143,4.17352857142857,7
202414,53,37,18.4478428571429,23.1923857142857,28.2976,0.1688,2.0733,11.2153,0.887828571428572,0.889571428571429,0.891214285714286,48.1892571428571,70.0001,88.9162857142857,9.84975714285714,5
202415,53,16,19.2893142857143,22.8712428571429,27.0809714285714,1.2087,14.3218,43.1367,0.887714285714286,0.889485714285714,0.891157142857143,62.9442428571429,81.6864142857143,96.1811285714286,7.79165714285714,7
202416,53,18,18.4247571428571,21.3768142857143,25.2756571428571,5.5219,20.9844,48.2009,0.888942857142857,0.890557142857143,0.891942857142857,66.4053571428571,84.2251,96.1658142857143,6.8509,7
202417,53,10,18.0267,20.4008714285714,23.9013,3.4385,21.0966,69.4374,0.889628571428571,0.891271428571429,0.892714285714286,70.6167571428571,86.1467142857143,95.6587714285714,5.8746,7
202418,53,13,15.3490285714286,20.0335,25.0482142857143,0.0002,0.0031,0.0111,0.891528571428571,0.892971428571429,0.894614285714286,47.9028142857143,67.9257857142857,84.9587571428572,9.69918571428571,0
202419,53,12,16.4154571428571,20.4546428571429,24.8834142857143,0.0062,1.0875,3.0898,0.889928571428571,0.891242857142857,0.893,49.4429571428571,68.6111428571429,84.4908428571429,8.46795714285714,4
202420,53,20,15.9174714285714,20.2769571428571,24.9837428571429,0.0617,2.8937,8.5616,0.890357142857143,0.891957142857143,0.893542857142857,51.1198857142857,72.3188142857143,90.1753142857143,9.06627142857143,5
202421,53,6,16.7788285714286,20.3593,24.6338571428571,0.0204,1.5303,8.6118,0.891671428571429,0.893014285714286,0.8948,55.7828285714286,74.9172142857143,89.5569857142857,7.85502857142857,6
202422,53,6,13.4267,18.6176,24.6206857142857,1.321,4.1722,10.6342,0.890157142857143,0.891671428571429,0.8933,45.4191285714286,69.1679571428571,87.2175,11.1939857142857,3
202423,53,9,14.9960428571429,19.8411571428571,25.5937142857143,0,0.0065,0.0307,0.891157142857143,0.892585714285714,0.894371428571429,43.2614428571429,66.7274571428571,85.4363571428571,10.5976714285714,0
202424,53,4,15.3715142857143,20.6505857142857,26.4042571428571,0,0.0015,0.0062,0.891014285714286,0.892514285714286,0.894214285714286,36.5576714285714,61.3027285714286,82.4341714285714,11.0327428571429,0
202425,53,7,14.9895285714286,19.1734857142857,24.0233,0.0004,0.1282,0.4256,0.892928571428571,0.894314285714286,0.8959,43.2025142857143,64.9532571428571,83.2118142857143,9.03377142857143,4
202426,53,3,14.2376285714286,19.6236285714286,25.5470714285714,0,0.0058,0.0365,0.890585714285714,0.892057142857143,0.893557142857143,35.4621714285714,57.6625285714286,78.7637857142857,11.3094428571429,1
202427,53,6,15.5752,20.3693857142857,25.4558285714286,0.0012,0.061,0.22,0.889785714285714,0.891,0.892957142857143,37.1619857142857,56.7039,75.1168,9.88062857142857,2
202428,53,4,14.9046714285714,19.9819,25.4707142857143,0,0.0033,0.0126,0.890742857142857,0.8922,0.893914285714286,33.0401,53.2519714285714,73.0776142857143,10.5660428571429,0
202429,53,2,14.5356857142857,19.8629428571429,25.5921428571429,0,0.0037,0.0091,0.892,0.893128571428571,0.894728571428571,28.7735285714286,48.7099142857143,68.2251,11.0564571428571,0
202430,53,6,13.6653285714286,19.0972714285714,24.9307428571429,0,0.0024,0.0086,0.891714285714286,0.892885714285714,0.894557142857143,33.2138142857143,52.5912,73.1148285714286,11.2654142857143,0
202431,53,5,15.3660285714286,20.1477285714286,25.4115285714286,0,0.031,0.1201,0.892528571428571,0.893785714285714,0.895514285714286,32.1401571428571,51.1203714285714,69.884,10.0455,3
202432,53,6,13.5917142857143,18.2683,23.9111428571429,0,0.0026,0.0166,0.8948,0.896185714285714,0.8979,32.8726428571429,51.4950714285714,68.56,10.3194285714286,0
202433,53,3,15.3351,21.1021714285714,26.9974428571429,0,0.0024,0.0078,0.889585714285714,0.891242857142857,0.8929,29.4477857142857,47.8207,66.7434571428571,11.6623428571429,0
202434,53,5,18.3791428571429,23.9176571428571,29.5062,0,0.044,0.1834,0.888385714285714,0.889814285714286,0.891928571428571,30.0008285714286,46.1100857142857,64.0439857142857,11.1270571428571,2
202435,53,4,14.9279857142857,21.0675714285714,27.7702428571429,0,0.0644,0.3194,0.889528571428571,0.891,0.892857142857143,26.3088857142857,45.0177,62.7761,12.8422571428571,2
202436,53,1,16.7532285714286,22.8768285714286,29.1096571428571,0,0.0019,0.0043,0.890742857142857,0.892228571428571,0.894385714285714,22.7661857142857,38.0606714285714,53.7800142857143,12.3564285714286,0
202437,53,2,17.3115285714286,24.0041142857143,30.5849285714286,0,0.0033,0.0082,0.889242857142857,0.890957142857143,0.892785714285714,18.4818,33.1482,50.6695285714286,13.2734,0
202438,53,2,18.7582714285714,24.7064285714286,30.5928,0,0.0023,0.0074,0.889285714285714,0.891014285714286,0.8932,20.0174142857143,33.8958571428571,50.8491857142857,11.8345285714286,0
202439,53,5,19.5138857142857,24.2251142857143,29.4335285714286,0.522,4.3456,12.7933,0.889,0.890828571428571,0.892685714285714,33.7788857142857,53.7591,72.7970714285714,9.91964285714286,5
202440,53,3,20.0747142857143,26.8977285714286,33.5921857142857,0,0.0031,0.0073,0.887585714285714,0.8892,0.891514285714286,15.8143714285714,29.5993714285714,45.7715571428571,13.5174714285714,0
202441,53,7,22.0739142857143,28.7142285714286,34.8290714285714,0,0.2641,1.2264,0.887385714285714,0.889185714285714,0.8913,17.3321714285714,28.3016428571429,43.6230857142857,12.7551571428571,1
202442,53,5,20.0805142857143,25.1975428571429,30.4697428571429,0.6303,4.5965,14.5913,0.887857142857143,0.889757142857143,0.891785714285714,37.6457714285714,60.5034285714286,84.9013142857143,10.3892285714286,7
202443,53,4,19.3551,22.3903571428571,26.0009714285714,7.6929,35.7385,76.6656,0.887657142857143,0.889728571428572,0.891614285714286,59.3207,76.2992857142857,90.1578142857143,6.64587142857143,7
